,CUSTOMER_ID,GENDER,AVG_MONTHLY_TRANSACTIONS,DAILY_AVG_APP_DURATION,RESIDENTIAL,Bank_type,SUBSCRIPTION_STATUS
1748,2748,F,96874,9,Rural,Undertaking,1
1749,2749,M,1487,9,Rural,Gvt,0
1750,2750,F,1649,14,Urban,Cooperative,0
1751,2751,F,8596,8,Urban,Cooperative,1
1752,2752,F,1290,7,Urban,Undertaking,1
1753,2753,M,99153200,1,Urban,Gvt,1
1754,2754,M,3340,9,Urban,Pvt,0
1755,2755,M,5289,6,Urban,Pvt,1
1756,2756,F,415,12,Urban,Cooperative,0
1757,2757,F,96874,20,Urban,Undertaking,0
1758,2758,M,6647,8,Urban,Gvt,1
1759,2759,M,1400,6,Rural,Gvt,0
1760,2760,F,3254,17,Rural,Pvt,0
1761,2761,M,1100,3,Urban,Undertaking,0
1762,2762,M,12670,1,Rural,Pvt,1
1763,2763,M,5652,8,Rural,Gvt,1
1764,2764,M,854,18,Urban,Undertaking,1
1765,2765,M,1647,9,Rural,Gvt,1
1766,2766,F,900,14,Rural,Cooperative,1
1767,2767,F,153,9,Urban,Gvt,1
1768,2768,F,400,14,Rural,Undertaking,1
1769,2769,F,1550,9,Rural,Pvt,0
1770,2770,F,42586,9,Urban,Undertaking,0
1771,2771,M,7220,1,Rural,Cooperative,1
1772,2772,M,96874,18,Urban,Cooperative,1
1773,2773,F,900,7,Urban,Gvt,0
1774,2774,F,1649,6,Rural,Pvt,1
1775,2775,F,7210,8,Urban,Undertaking,0
1776,2776,F,8596,6,Rural,Cooperative,1
1777,2777,F,1700,8,Rural,Undertaking,1
1778,2778,F,9420,3,Urban,Undertaking,0
1779,2779,F,42586,16,Rural,Cooperative,1
1780,2780,M,5652,15,Urban,Pvt,1
1781,2781,F,1750,1,Urban,Gvt,0
1782,2782,F,6271,8,Urban,Pvt,1
1783,2783,F,8596,7,Rural,Pvt,0
1784,2784,M,99153200,6,Urban,Gvt,0
1785,2785,M,1290,12,Rural,Cooperative,1
1786,2786,F,7220,14,Urban,Pvt,0
1787,2787,F,850,3,Rural,Cooperative,1
1788,2788,F,1750,8,Urban,Gvt,0
1789,2789,F,1290,20,Urban,Pvt,1
1790,2790,M,99153200,12,Rural,Cooperative,0
1791,2791,F,52000,14,Urban,Gvt,0
1792,2792,M,15250,21,Urban,Cooperative,0
1793,2793,F,577,14,Urban,Pvt,0
1794,2794,M,2500,12,Urban,Gvt,0
1795,2795,F,7210,15,Rural,Undertaking,0
1796,2796,F,5652,7,Rural,Cooperative,0
1797,2797,M,15250,6,Rural,Gvt,0
1798,2798,M,1649,12,Urban,Cooperative,1
1799,2799,M,1290,7,Rural,Gvt,1
1800,2800,M,1647,8,Rural,Pvt,1
1801,2801,F,1487,9,Urban,Pvt,1
1802,2802,F,40920,14,Rural,Undertaking,0
1803,2803,M,400,16,Urban,Pvt,0
1804,2804,F,10401,20,Urban,Cooperative,1
1805,2805,M,1647,20,Urban,Undertaking,0
1806,2806,F,99153200,6,Rural,Undertaking,0
1807,2807,M,22652,16,Urban,Pvt,1
1808,2808,M,8596,1,Urban,Undertaking,1
1809,2809,M,10401,9,Rural,Cooperative,0
1810,2810,F,96874,1,Rural,Undertaking,1
1811,2811,F,1900,20,Urban,Cooperative,0
1812,2812,M,26000,17,Urban,Cooperative,1
1813,2813,M,40920,15,Rural,Gvt,1
1814,2814,M,10401,17,Rural,Pvt,0
1815,2815,M,26000,4,Rural,Undertaking,0
1816,2816,M,22652,3,Rural,Cooperative,0
1817,2817,M,42586,52,Urban,Pvt,0
1818,2818,F,22652,18,Urban,Cooperative,0
1819,2819,F,520,52,Urban,Gvt,0
1820,2820,F,520,15,Rural,Gvt,1
1821,2821,F,42586,52,Urban,Pvt,1
1822,2822,M,99153200,21,Rural,Pvt,1
1823,2823,F,5652,8,Rural,Cooperative,0
1824,2824,M,415,17,Urban,Cooperative,0
1825,2825,F,1100,6,Urban,Undertaking,1
1826,2826,M,1100,17,Urban,Cooperative,1
1827,2827,M,1260,3,Rural,Cooperative,1
1828,2828,F,153,8,Rural,Cooperative,1
1829,2829,M,520,4,Rural,Pvt,0
1830,2830,F,99153200,20,Rural,Pvt,1
1831,2831,F,26000,8,Rural,Cooperative,0
1832,2832,F,96874,52,Rural,Gvt,0
1833,2833,F,6647,6,Rural,Cooperative,1
1834,2834,F,96874,8,Urban,Gvt,0
1835,2835,F,1487,17,Urban,Pvt,0
1836,2836,M,24000,18,Rural,Cooperative,0
1837,2837,M,958,9,Rural,Gvt,1
1838,2838,F,1649,9,Urban,Cooperative,0
1839,2839,M,1649,18,Rural,Pvt,1
1840,2840,F,1260,15,Rural,Undertaking,1
1841,2841,F,99153200,12,Rural,Gvt,1
1842,2842,M,2500,14,Rural,Undertaking,0
1843,2843,M,1210,6,Rural,Cooperative,0
1844,2844,M,520,20,Rural,Pvt,0
1845,2845,M,1649,14,Urban,Pvt,0
1846,2846,F,4579,16,Urban,Undertaking,0
1847,2847,F,1700,9,Rural,Pvt,1
1848,2848,M,4968,6,Rural,Cooperative,1
1849,2849,M,8596,3,Urban,Pvt,0
1850,2850,M,2500,14,Rural,Undertaking,0
1851,2851,F,400,21,Rural,Cooperative,0
1852,2852,F,22652,18,Rural,Gvt,0
1853,2853,F,1750,14,Rural,Gvt,0
1854,2854,M,1900,8,Urban,Cooperative,1
1855,2855,F,99153200,8,Rural,Undertaking,0
1856,2856,M,4579,3,Urban,Cooperative,0
1857,2857,M,5289,12,Rural,Cooperative,1
1858,2858,M,2500,7,Urban,Pvt,1
1859,2859,M,26000,8,Urban,Pvt,0
1860,2860,F,52000,3,Urban,Undertaking,0
1861,2861,M,6271,21,Urban,Gvt,0
1862,2862,F,1100,6,Rural,Cooperative,1
1863,2863,M,3254,17,Urban,Pvt,1
1864,2864,F,3340,8,Rural,Undertaking,0
1865,2865,M,7220,17,Rural,Pvt,1
1866,2866,F,9420,14,Urban,Gvt,0
1867,2867,M,4990,14,Rural,Undertaking,1
1868,2868,F,153,18,Rural,Cooperative,1
1869,2869,F,1260,8,Urban,Pvt,0
1870,2870,F,577,8,Urban,Gvt,0
1871,2871,F,52000,9,Rural,Cooperative,0
1872,2872,M,1290,20,Rural,Cooperative,0
1873,2873,F,2500,9,Urban,Gvt,1
1874,2874,F,4968,7,Rural,Gvt,1
1875,2875,F,10401,20,Urban,Pvt,0
1876,2876,M,26000,16,Urban,Undertaking,1
1877,2877,M,854,14,Rural,Gvt,1
1878,2878,M,8596,9,Rural,Pvt,0
1879,2879,M,13340,14,Urban,Undertaking,1
1880,2880,M,12670,14,Rural,Undertaking,1
1881,2881,M,1210,9,Urban,Cooperative,1
1882,2882,F,2500,12,Urban,Undertaking,1
1883,2883,M,96874,20,Rural,Undertaking,1
1884,2884,M,1649,15,Rural,Gvt,1
1885,2885,M,7459,9,Rural,Undertaking,1
1886,2886,F,1550,52,Urban,Undertaking,1
1887,2887,M,10401,16,Urban,Cooperative,0
1888,2888,F,3340,7,Urban,Pvt,0
1889,2889,F,4968,52,Rural,Undertaking,1
1890,2890,F,1750,6,Urban,Undertaking,0
1891,2891,M,7210,17,Rural,Cooperative,0
1892,2892,M,24000,7,Urban,Gvt,0
1893,2893,F,26000,16,Rural,Cooperative,0
1894,2894,F,415,16,Rural,Gvt,1
1895,2895,F,3254,6,Urban,Undertaking,1
1896,2896,F,7459,15,Urban,Pvt,0
1897,2897,M,4579,12,Urban,Cooperative,0
1898,2898,F,900,1,Rural,Cooperative,0
1899,2899,M,3340,6,Urban,Undertaking,0
1900,2900,F,40920,3,Urban,Pvt,0
1901,2901,M,1550,16,Urban,Pvt,0
1902,2902,F,415,21,Rural,Pvt,0
1903,2903,M,958,15,Rural,Undertaking,1
1904,2904,M,1750,17,Rural,Pvt,0
1905,2905,F,4579,7,Rural,Gvt,0
1906,2906,M,854,17,Urban,Cooperative,0
1907,2907,M,7210,6,Rural,Cooperative,1
1908,2908,F,6647,9,Urban,Gvt,0
1909,2909,M,415,7,Urban,Gvt,0
1910,2910,F,10401,7,Urban,Cooperative,0
1911,2911,M,8596,14,Urban,Pvt,1
1912,2912,F,5652,7,Urban,Undertaking,0
1913,2913,M,7520,20,Urban,Gvt,1
1914,2914,M,24000,52,Rural,Pvt,1
1915,2915,F,4579,17,Rural,Pvt,1
1916,2916,F,850,8,Urban,Pvt,0
1917,2917,M,52000,1,Urban,Cooperative,0
1918,2918,M,6271,14,Rural,Gvt,1
1919,2919,M,1260,7,Rural,Gvt,0
1920,2920,M,4990,9,Rural,Undertaking,0
1921,2921,M,9420,9,Urban,Undertaking,0
1922,2922,F,12670,14,Urban,Undertaking,0
1923,2923,M,1400,20,Urban,Cooperative,1
1924,2924,M,1900,20,Urban,Gvt,0
1925,2925,M,9420,12,Rural,Gvt,1
1926,2926,F,7210,14,Rural,Cooperative,0
1927,2927,F,52000,7,Urban,Pvt,0
1928,2928,M,5289,17,Rural,Undertaking,0
1929,2929,F,6271,18,Rural,Cooperative,1
1930,2930,F,6647,14,Rural,Pvt,1
1931,2931,M,1647,18,Rural,Pvt,0
1932,2932,M,22652,14,Rural,Pvt,1
1933,2933,M,854,18,Urban,Cooperative,0
1934,2934,F,15250,9,Urban,Cooperative,1
1935,2935,M,7459,8,Rural,Gvt,0
1936,2936,M,2500,1,Rural,Pvt,1
1937,2937,M,577,21,Urban,Cooperative,1
1938,2938,F,12670,15,Rural,Pvt,0
1939,2939,M,577,9,Rural,Cooperative,1
1940,2940,M,6647,14,Rural,Cooperative,1
1941,2941,M,3254,9,Rural,Undertaking,0
1942,2942,M,3340,18,Rural,Cooperative,1
1943,2943,F,22652,12,Rural,Undertaking,1
1944,2944,F,40920,7,Rural,Undertaking,0
1945,2945,F,700,8,Urban,Pvt,1
1946,2946,F,3340,21,Rural,Cooperative,1
1947,2947,F,1900,21,Urban,Pvt,0
1948,2948,M,1750,9,Urban,Pvt,1
1949,2949,F,26000,52,Urban,Undertaking,0
1950,2950,F,6271,12,Rural,Undertaking,0
1951,2951,M,1290,17,Urban,Gvt,0
1952,2952,M,1100,9,Rural,Cooperative,0
1953,2953,F,12670,14,Rural,Gvt,0
1954,2954,M,850,20,Urban,Pvt,0
1955,2955,M,1647,9,Rural,Undertaking,1
1956,2956,M,52000,8,Rural,Pvt,1
1957,2957,M,4968,8,Rural,Gvt,1
1958,2958,F,3340,4,Urban,Cooperative,1
1959,2959,F,26000,15,Urban,Cooperative,0
1960,2960,F,1550,9,Rural,Gvt,1
1961,2961,F,40920,7,Urban,Cooperative,1
1962,2962,M,958,20,Urban,Pvt,0
1963,2963,F,415,9,Rural,Undertaking,1
1964,2964,F,1900,12,Rural,Cooperative,0
1965,2965,F,7210,14,Rural,Pvt,1
1966,2966,F,1647,7,Rural,Gvt,1
1967,2967,M,7520,18,Urban,Gvt,0
1968,2968,M,153,1,Urban,Pvt,1
1969,2969,F,7520,9,Urban,Pvt,1
1970,2970,M,1100,18,Urban,Pvt,1
1971,2971,F,7220,14,Urban,Pvt,1
1972,2972,M,3340,7,Rural,Cooperative,0
1973,2973,M,415,16,Rural,Gvt,1
1974,2974,M,5289,1,Urban,Undertaking,1
1975,2975,M,1700,3,Rural,Pvt,1
1976,2976,F,1550,7,Urban,Gvt,1
1977,2977,M,7520,8,Urban,Undertaking,1
1978,2978,F,1647,14,Rural,Pvt,0
1979,2979,M,700,8,Rural,Undertaking,0
1980,2980,M,22652,6,Urban,Gvt,1
1981,2981,F,4579,15,Urban,Cooperative,1
1982,2982,M,958,4,Urban,Cooperative,1
1983,2983,M,1750,4,Rural,Gvt,0
1984,2984,F,15250,3,Urban,Cooperative,0
1985,2985,F,2500,9,Rural,Pvt,0
1986,2986,M,8596,1,Urban,Undertaking,1
1987,2987,F,1649,6,Urban,Undertaking,0
1988,2988,F,153,6,Rural,Gvt,1
1989,2989,F,12670,9,Urban,Gvt,0
1990,2990,F,1290,16,Urban,Cooperative,1
1991,2991,M,1210,3,Urban,Gvt,1
1992,2992,F,1900,18,Urban,Pvt,1
1993,2993,M,13340,16,Rural,Cooperative,1
1994,2994,F,900,20,Rural,Undertaking,1
1995,2995,M,520,14,Rural,Gvt,0
1996,2996,F,5289,8,Urban,Gvt,1
1997,2997,F,700,52,Rural,Gvt,1
1998,2998,F,13340,7,Rural,Pvt,0
1999,2999,F,9420,1,Urban,Cooperative,1
2000,3000,M,12670,3,Urban,Cooperative,1
2001,3001,F,6271,6,Rural,Undertaking,1
2002,3002,M,415,9,Urban,Undertaking,1
2003,3003,M,520,8,Rural,Gvt,0
2004,3004,F,96874,14,Rural,Undertaking,1
2005,3005,M,5652,12,Rural,Gvt,1
2006,3006,F,4968,17,Rural,Gvt,0
2007,3007,F,2500,7,Rural,Gvt,1
2008,3008,M,850,7,Rural,Gvt,0
2009,3009,M,96874,21,Rural,Undertaking,1
2010,3010,F,99153200,6,Urban,Cooperative,0
2011,3011,F,520,21,Rural,Cooperative,0
2012,3012,F,7210,7,Urban,Pvt,1
2013,3013,M,9420,21,Urban,Cooperative,1
2014,3014,M,4990,6,Urban,Gvt,0
2015,3015,M,24000,21,Urban,Cooperative,1
2016,3016,M,7220,7,Rural,Pvt,1
2017,3017,M,52000,14,Rural,Pvt,1
2018,3018,M,6647,18,Urban,Pvt,1
2019,3019,F,42586,8,Urban,Undertaking,1
2020,3020,F,12670,17,Rural,Cooperative,1
2021,3021,M,2500,14,Urban,Undertaking,0
2022,3022,F,900,17,Rural,Cooperative,0
2023,3023,M,850,21,Rural,Undertaking,1
2024,3024,F,3340,20,Rural,Gvt,0
2025,3025,F,4968,7,Rural,Gvt,0
2026,3026,F,1210,9,Rural,Pvt,1
2027,3027,M,40920,1,Urban,Gvt,1
2028,3028,M,42586,9,Urban,Cooperative,0
2029,3029,M,415,7,Rural,Cooperative,0
2030,3030,F,52000,6,Rural,Pvt,0
2031,3031,F,9420,8,Urban,Undertaking,1
2032,3032,F,15250,14,Rural,Gvt,1
2033,3033,M,3254,6,Rural,Undertaking,0
2034,3034,M,900,8,Urban,Undertaking,0
2035,3035,F,1210,18,Rural,Undertaking,1
2036,3036,F,4579,9,Rural,Undertaking,1
2037,3037,M,3254,4,Urban,Gvt,0
2038,3038,M,1260,3,Rural,Cooperative,0
2039,3039,F,2500,7,Urban,Gvt,0
2040,3040,F,40920,9,Urban,Cooperative,0
2041,3041,F,400,3,Rural,Gvt,1
2042,3042,M,1750,6,Rural,Pvt,0
2043,3043,F,7210,15,Urban,Gvt,1
2044,3044,F,700,4,Urban,Gvt,0
2045,3045,M,958,3,Urban,Pvt,0
2046,3046,F,900,4,Rural,Gvt,1
2047,3047,M,22652,7,Urban,Pvt,1
2048,3048,F,40920,7,Urban,Pvt,0
2049,3049,M,1649,16,Rural,Pvt,0
2050,3050,M,3254,3,Urban,Pvt,0
2051,3051,F,854,8,Rural,Cooperative,0
2052,3052,M,2500,8,Rural,Cooperative,0
2053,3053,M,1700,9,Urban,Gvt,0
2054,3054,F,850,21,Urban,Cooperative,1
2055,3055,F,96874,14,Urban,Gvt,0
2056,3056,F,52000,52,Rural,Gvt,0
2057,3057,M,1647,16,Rural,Cooperative,1
2058,3058,M,153,8,Urban,Cooperative,0
2059,3059,M,854,6,Urban,Undertaking,1
2060,3060,F,24000,6,Rural,Undertaking,0
2061,3061,M,7220,14,Rural,Undertaking,0
2062,3062,F,1260,15,Rural,Gvt,0
2063,3063,F,3340,21,Rural,Gvt,1
2064,3064,M,415,6,Urban,Pvt,1
2065,3065,F,3340,4,Urban,Undertaking,0
2066,3066,M,1750,14,Rural,Cooperative,1
2067,3067,F,400,8,Rural,Pvt,1
2068,3068,F,400,21,Urban,Gvt,1
2069,3069,M,8596,8,Rural,Pvt,1
2070,3070,F,520,14,Urban,Cooperative,1
2071,3071,F,958,8,Urban,Pvt,0
2072,3072,M,5652,3,Urban,Gvt,0
2073,3073,F,7459,18,Urban,Gvt,0
2074,3074,M,1260,15,Urban,Gvt,0
2075,3075,M,850,3,Rural,Pvt,1
2076,3076,M,1210,17,Rural,Gvt,1
2077,3077,M,26000,14,Urban,Undertaking,0
2078,3078,F,1100,9,Rural,Undertaking,0
2079,3079,F,900,16,Rural,Gvt,1
2080,3080,F,1400,20,Rural,Cooperative,1
2081,3081,F,12670,8,Urban,Cooperative,0
2082,3082,M,96874,20,Rural,Pvt,1
2083,3083,F,26000,4,Urban,Pvt,1
2084,3084,F,7459,1,Urban,Gvt,1
2085,3085,F,1649,9,Rural,Undertaking,1
2086,3086,M,3340,20,Urban,Cooperative,1
2087,3087,M,1750,17,Urban,Pvt,0
2088,3088,M,2500,14,Rural,Pvt,0
2089,3089,M,5652,1,Rural,Gvt,0
2090,3090,F,4579,4,Urban,Cooperative,0
2091,3091,M,1550,20,Rural,Pvt,0
2092,3092,F,3340,9,Rural,Cooperative,1
2093,3093,M,24000,20,Rural,Pvt,1
2094,3094,M,577,8,Rural,Undertaking,0
2095,3095,F,153,8,Urban,Pvt,0
2096,3096,M,4990,7,Rural,Pvt,0
2097,3097,F,415,1,Rural,Gvt,0
2098,3098,F,1900,14,Urban,Pvt,1
2099,3099,F,5289,17,Rural,Pvt,0
2100,3100,F,850,7,Urban,Pvt,0
2101,3101,M,1700,8,Rural,Undertaking,1
2102,3102,F,4990,20,Urban,Cooperative,0
2103,3103,M,1750,12,Urban,Gvt,1
2104,3104,M,700,17,Rural,Pvt,1
2105,3105,F,850,9,Urban,Cooperative,0
2106,3106,M,3254,9,Rural,Pvt,0
2107,3107,M,400,16,Urban,Pvt,0
2108,3108,F,577,17,Urban,Gvt,0
2109,3109,M,10401,4,Urban,Gvt,1
2110,3110,M,26000,7,Rural,Undertaking,0
2111,3111,M,1900,8,Rural,Gvt,1
2112,3112,F,40920,14,Urban,Undertaking,1
2113,3113,F,1210,4,Urban,Gvt,0
2114,3114,M,520,6,Rural,Undertaking,1
2115,3115,F,7220,16,Rural,Gvt,1
2116,3116,F,1649,20,Rural,Cooperative,1
2117,3117,M,5289,3,Urban,Gvt,0
2118,3118,F,22652,12,Rural,Gvt,0
2119,3119,F,6271,8,Rural,Undertaking,1
2120,3120,F,1210,3,Rural,Pvt,0
2121,3121,F,1100,14,Urban,Undertaking,1
2122,3122,F,42586,52,Urban,Gvt,0
2123,3123,M,7459,16,Rural,Undertaking,0
2124,3124,M,24000,21,Rural,Undertaking,1
2125,3125,M,2500,14,Rural,Undertaking,1
2126,3126,F,700,7,Rural,Cooperative,0
2127,3127,F,1647,7,Rural,Undertaking,1
2128,3128,M,15250,15,Rural,Pvt,0
2129,3129,F,15250,52,Urban,Cooperative,0
2130,3130,F,52000,8,Rural,Pvt,1
2131,3131,F,15250,3,Urban,Pvt,1
2132,3132,F,12670,20,Urban,Cooperative,1
2133,3133,M,3340,8,Rural,Gvt,0
2134,3134,F,854,15,Urban,Gvt,1
2135,3135,M,8596,12,Rural,Pvt,0
2136,3136,M,958,15,Rural,Cooperative,0
2137,3137,F,153,4,Rural,Gvt,0
2138,3138,M,1260,7,Urban,Cooperative,1
2139,3139,F,1100,4,Rural,Undertaking,1
2140,3140,M,24000,3,Rural,Cooperative,1
2141,3141,F,4990,18,Urban,Gvt,0
2142,3142,F,99153200,15,Rural,Undertaking,0
2143,3143,F,2500,14,Urban,Undertaking,1
2144,3144,M,1750,12,Rural,Undertaking,1
2145,3145,F,8596,3,Rural,Undertaking,0
2146,3146,M,13340,15,Rural,Cooperative,0
2147,3147,F,12670,21,Rural,Cooperative,0
2148,3148,M,7220,15,Rural,Gvt,0
2149,3149,F,854,9,Urban,Undertaking,0
2150,3150,F,1900,14,Rural,Pvt,0
2151,3151,M,4990,17,Rural,Undertaking,0
2152,3152,F,26000,21,Urban,Pvt,0
2153,3153,M,15250,7,Urban,Gvt,0
2154,3154,F,10401,6,Rural,Gvt,1
2155,3155,M,15250,6,Urban,Undertaking,1
2156,3156,M,22652,52,Rural,Gvt,0
2157,3157,M,900,12,Urban,Cooperative,1
2158,3158,M,9420,4,Rural,Gvt,0
2159,3159,F,1100,16,Rural,Pvt,0
2160,3160,F,5652,14,Urban,Undertaking,1
2161,3161,M,1400,7,Rural,Gvt,0
2162,3162,F,1750,8,Urban,Undertaking,0
2163,3163,M,42586,3,Urban,Cooperative,0
2164,3164,M,1290,15,Rural,Gvt,0
2165,3165,M,4990,14,Urban,Undertaking,1
2166,3166,F,850,14,Urban,Pvt,0
2167,3167,M,8596,21,Rural,Cooperative,0
2168,3168,F,1647,8,Rural,Cooperative,1
2169,3169,M,1400,8,Urban,Cooperative,0
2170,3170,F,1649,17,Urban,Cooperative,1
2171,3171,M,1290,18,Urban,Undertaking,0
2172,3172,F,42586,9,Rural,Undertaking,0
2173,3173,F,26000,7,Rural,Gvt,0
2174,3174,M,1750,18,Urban,Cooperative,0
2175,3175,F,7459,6,Urban,Undertaking,0
2176,3176,F,4990,14,Urban,Cooperative,1
2177,3177,F,40920,21,Urban,Cooperative,0
2178,3178,F,22652,14,Urban,Undertaking,0
2179,3179,M,13340,16,Rural,Undertaking,1
2180,3180,M,4990,17,Rural,Undertaking,0
2181,3181,F,1750,8,Rural,Cooperative,0
2182,3182,M,7520,6,Rural,Undertaking,1
2183,3183,M,10401,9,Rural,Pvt,1
2184,3184,F,1550,1,Urban,Pvt,0
2185,3185,F,153,14,Urban,Cooperative,0
2186,3186,F,4579,14,Urban,Cooperative,1
2187,3187,F,12670,6,Rural,Undertaking,1
2188,3188,M,99153200,9,Rural,Cooperative,0
2189,3189,F,400,16,Rural,Gvt,0
2190,3190,M,1400,6,Rural,Cooperative,1
2191,3191,F,99153200,16,Rural,Gvt,0
2192,3192,M,900,8,Urban,Gvt,0
2193,3193,F,520,8,Urban,Undertaking,0
2194,3194,F,850,6,Urban,Undertaking,0
2195,3195,M,7220,8,Urban,Undertaking,1
2196,3196,F,3340,15,Rural,Gvt,1
2197,3197,F,4968,9,Urban,Undertaking,1
2198,3198,M,42586,18,Rural,Cooperative,1
2199,3199,F,900,7,Rural,Undertaking,1
2200,3200,F,700,9,Urban,Gvt,0
2201,3201,M,700,9,Rural,Pvt,1
2202,3202,M,1750,21,Urban,Cooperative,1
2203,3203,M,15250,12,Rural,Cooperative,1
2204,3204,M,958,9,Urban,Undertaking,0
2205,3205,M,850,16,Rural,Cooperative,1
2206,3206,M,1210,3,Rural,Gvt,1
2207,3207,M,854,8,Rural,Gvt,1
2208,3208,M,5652,1,Urban,Gvt,0
2209,3209,M,577,14,Urban,Gvt,1
2210,3210,F,1260,16,Urban,Pvt,0
2211,3211,M,4968,8,Urban,Pvt,1
2212,3212,M,10401,17,Urban,Cooperative,1
2213,3213,F,1400,52,Urban,Undertaking,0
2214,3214,F,2500,6,Rural,Pvt,0
2215,3215,M,1400,4,Rural,Undertaking,0
2216,3216,M,12670,18,Rural,Cooperative,1
2217,3217,F,1700,8,Rural,Cooperative,1
2218,3218,M,1100,9,Urban,Gvt,1
2219,3219,F,6647,15,Rural,Cooperative,1
2220,3220,M,8596,7,Rural,Undertaking,1
2221,3221,M,415,3,Rural,Cooperative,1
2222,3222,F,1900,8,Urban,Gvt,1
2223,3223,F,7520,52,Urban,Undertaking,0
2224,3224,M,26000,20,Urban,Cooperative,1
2225,3225,M,1647,12,Rural,Undertaking,1
2226,3226,F,153,9,Rural,Cooperative,1
2227,3227,F,22652,20,Rural,Pvt,1
2228,3228,M,415,9,Urban,Pvt,0
2229,3229,F,958,14,Urban,Gvt,0
2230,3230,M,577,14,Rural,Pvt,0
2231,3231,M,1700,17,Rural,Pvt,0
2232,3232,M,40920,9,Rural,Gvt,1
2233,3233,F,520,9,Urban,Pvt,0
2234,3234,M,22652,18,Rural,Pvt,0
2235,3235,F,1900,15,Urban,Cooperative,0
2236,3236,M,4990,21,Urban,Pvt,0
2237,3237,F,7520,8,Rural,Pvt,1
2238,3238,M,2500,18,Rural,Undertaking,1
2239,3239,F,22652,18,Rural,Cooperative,0
2240,3240,F,6271,4,Rural,Cooperative,0
2241,3241,F,10401,1,Rural,Cooperative,1
2242,3242,F,5289,8,Rural,Cooperative,0
2243,3243,F,2500,7,Rural,Cooperative,0
2244,3244,F,520,1,Urban,Pvt,1
2245,3245,F,5289,9,Rural,Pvt,1
2246,3246,M,1100,6,Rural,Undertaking,1
2247,3247,F,1210,1,Urban,Gvt,0
2248,3248,M,22652,3,Rural,Undertaking,1
2249,3249,M,22652,8,Urban,Undertaking,0
2250,3250,F,400,7,Rural,Undertaking,1
2251,3251,M,24000,4,Rural,Pvt,0
2252,3252,F,153,14,Urban,Cooperative,0
2253,3253,M,4968,7,Rural,Pvt,1
2254,3254,F,22652,7,Rural,Undertaking,0
2255,3255,F,22652,12,Urban,Undertaking,0
2256,3256,M,7220,3,Urban,Pvt,0
2257,3257,F,3340,15,Urban,Gvt,1
2258,3258,M,4968,12,Rural,Undertaking,0
2259,3259,F,13340,8,Rural,Cooperative,1
2260,3260,F,3254,8,Urban,Gvt,1
2261,3261,M,10401,15,Urban,Cooperative,1
2262,3262,F,4579,3,Urban,Pvt,1
2263,3263,M,3254,8,Urban,Pvt,0
2264,3264,F,9420,21,Rural,Pvt,0
2265,3265,M,1550,12,Urban,Undertaking,0
2266,3266,M,26000,52,Rural,Cooperative,0
2267,3267,F,5652,4,Rural,Pvt,1
2268,3268,F,577,12,Urban,Cooperative,1
2269,3269,M,1900,3,Rural,Undertaking,0
2270,3270,M,700,52,Rural,Pvt,1
2271,3271,F,99153200,6,Rural,Pvt,0
2272,3272,F,1290,1,Urban,Undertaking,0
2273,3273,M,1750,3,Urban,Pvt,0
2274,3274,M,1550,9,Rural,Cooperative,1
2275,3275,F,1550,16,Urban,Undertaking,0
2276,3276,F,415,6,Urban,Pvt,1
2277,3277,F,26000,6,Urban,Undertaking,1
2278,3278,F,26000,4,Urban,Undertaking,0
2279,3279,F,7210,16,Urban,Pvt,1
2280,3280,F,5652,16,Rural,Gvt,1
2281,3281,M,5652,7,Urban,Pvt,0
2282,3282,M,4579,17,Urban,Cooperative,1
2283,3283,F,1550,20,Urban,Undertaking,1
2284,3284,F,1550,15,Urban,Pvt,1
2285,3285,M,3340,8,Rural,Pvt,1
2286,3286,M,1260,14,Rural,Cooperative,0
2287,3287,F,400,8,Urban,Pvt,1
2288,3288,F,22652,3,Rural,Pvt,1
2289,3289,F,1260,6,Urban,Pvt,1
2290,3290,F,1487,7,Urban,Undertaking,0
2291,3291,M,153,8,Rural,Gvt,0
2292,3292,F,400,8,Rural,Gvt,1
2293,3293,F,24000,15,Urban,Undertaking,0
2294,3294,M,854,14,Rural,Gvt,0
2295,3295,M,7220,12,Rural,Gvt,0
2296,3296,M,3340,9,Rural,Pvt,0
2297,3297,F,3254,4,Urban,Cooperative,0
2298,3298,M,6647,8,Rural,Undertaking,0
2299,3299,F,1900,12,Rural,Cooperative,0
2300,3300,F,9420,9,Rural,Gvt,1
2301,3301,M,1487,8,Urban,Pvt,1
2302,3302,F,1210,7,Rural,Gvt,0
2303,3303,F,153,6,Urban,Pvt,0
2304,3304,M,52000,14,Urban,Undertaking,1
2305,3305,M,520,9,Rural,Gvt,0
2306,3306,M,13340,7,Urban,Cooperative,0
2307,3307,M,7210,18,Rural,Cooperative,0
2308,3308,M,13340,16,Rural,Pvt,0
2309,3309,M,6647,8,Urban,Cooperative,1
2310,3310,M,40920,7,Rural,Cooperative,0
2311,3311,M,1487,15,Rural,Cooperative,1
2312,3312,F,6271,7,Rural,Pvt,0
2313,3313,M,7459,8,Urban,Pvt,1
2314,3314,F,1290,14,Rural,Pvt,1
2315,3315,M,2500,9,Urban,Pvt,1
2316,3316,F,3254,15,Rural,Undertaking,0
2317,3317,M,10401,12,Rural,Undertaking,0
2318,3318,F,12670,6,Urban,Undertaking,0
